corrected_comment,rating,sentiment
Rất hài lòng về sản phẩm đất Nokia 215 . Nhân viên của hàng phục vụ tận tình chu đáo.,5,1
"Pin yếu, phông chữ bé, bàn phím in nhạy. Sản phẩm này không có tí điểm cộng nào cả. Chán .",1,0
Không ổn.,1,0
Tốt .,5,1
Quản lý kho chứa chuyên nghiệp.,3,0
"Máy tốt. Nhưng PIN quá tệ. Để không cũng tuột nhanh. Tầm 1,5 ngày, dù khó đụng đến.. Khi bật Bluetooth, 4G .",2,0
"Danh bạ không có tùy chọn hiển thị danh bạ trên SIM hoặc điện thoại hoặc cả hai. Cột phím bên phải hơi cứng, khó bấm, không êm. Ít xài máy thì pin được khoảng 3 ngày rưỡi.",5,1
Pin nhanh hết.,3,0
Nhân viên rất nhiệt tình.,5,1
Tốt .,5,1
Cho mình hỏi chế độ im lặng ở đâu vậy ? Tìm hoài ko thấy ạ.,3,0
"Máy ổn so với tầm giá. Nhưng nhân viên mà mình mua hàng thì mua được nhiệt tình cho lắm, chắc do máy kia có giá trị cao, k được chia % hoa hồng / máy, lần sau sẽ qua FPT mua hàng.",3,0
"Đã chấp nhận xài cục gạch rồi mà 2 ngày đã hết pin, ngày gọi chắc được 10 phút, thua, bên thế giới di động có cho đổi trả hay phương án nào không?",2,0
"Mua dùng được 3 ngày, pin quá tệ. Phục vụ sạc càng ngày càng kém.",1,0
"Nokia 215 4G chất lượng pin rất kém, sạc đầy dù không ai gọi, để yên một chỗ chỉ khoảng 20h là hết 50% pin. Không biết là do nhà sản xuất họ thiết kế vậy hay pin có vấn đề. Một vấn đề nữa là máy không cho lưu số trực tiếp lên sim, lưu vào máy rồi chép vào sim. Khi có cuộc gọi tới thì tên người gọi hiển thị rất nhỏ, số máy gọi thì tới thì to hơn tên người gọi, không nhìn kỹ cứ tưởng số lạ. Nokia làm cái máy kì cục quá, thôi lỡ mua dùng tạm vậy.",2,0
Ok !,4,1
Ok !,5,1
"Nhân viên nhiệt tình, mặc dù khách đông nhưng rất chu đáo. Sản phẩm dùng ổn định.",5,1
"Về thẩm mỹ thì thiết kế cũng tạm ổn, nhưng nghe gọi thì mình không dùng nên không đánh giá được, do mình mua tặng.",4,1
Tốt .,4,1
"Điện thoại xài chưa tới 2 ngày đã hết pin, không được tốt lắm.",2,0
"Máy mua chưa lắp sim, dùng sạc từ lúc 19h đến 22h rút sạc ra để đến hôm sau đúng 19h mang máy trong tủ ra xem pin sắp hết, không sử dụng máy cũng ăn nguồn, ra thế giới di động xin đổi cái khác thì không cho đổi thay pin khác, vẫn thế bảo cứ về dùng đi, lúc bán thì nói lỗi 1 đổi 1 đến chán ăn quả lùa cay thật.",1,0
Máy rất nhanh hết pin.,2,0
"Nhân viên nhiệt tình, dịch vụ rất tốt.",5,1
"Máy dùng ok, tâng suất nghe gọi liên tục thì chỉ đc 2 ngày là phải sạc rồi.",5,1
Tốt .,5,1
"Mình mua Nokia 215 4G ở Tgdđ, đường Trần Hưng Đạo, phường 5, Cà Mau. Máy đẹp còn sử dụng tốt hay kém thì mình chưa biết vì mới mua chưa sử dụng.. Điều mình hài lòng nhất là thái độ phục vụ nhân viên. Trong ấy có bạn nữ mình quên tên tư vấn rất nhiệt tình, rõ ràng. Khi ra về, bạn ấy và một bạn nam tiễn ra tận xe luôn. Mình rất vui và sẽ ủng hộ Tgdđ-đx và sẽ giới thiệu mọi người nữa ạ.",5,1
Xài OK. Hình minh họa.,5,1
Giao hàng nhanh.,4,1
"3 ngày gọi 2 cuộc, 1 cuộc 1 hết pin ().",2,0
"Mạng 4g không có sử dụng được nhé, chỉ nghe với gọi.",2,0
"Xài nghe gọi thôi nên thấy ok, có cái mau hết pin quá.",4,1
"Mới mua được 2 ngày.. Nhìn máy cũng đẹp, thiết kế ổn. Nghe to, rõ, ấm, chuông to. Điểm trừ là giao diện kg đẹp, chữ nhỏ, kg điều chỉnh dc, mở khoá 1 phát vào luôn mau. PIN mới sạc tối hôm qua cho lần sạc đầu tiên, gọi hơn 10 cuộc nhưng mới tụt 1 vạch. Nói chung dùng làm máy phụ thì phù hợp. Và kg phù cho mấy vị phụ huynh lớn tuổi.",4,1
Rất tốt.,5,1
"Tuy là hàng đổi trả nhưng còn khá là mới, tất cả các chức năng đều hoạt động tốt, không có vấn đề gì. Máy dùng cho phụ huynh nên nghe gọi to là ok rồi, đơn giản dễ sử dụng là được.",5,1
Quá tốt.,5,1
Bluetooth chuyển nhạc có thẻ nhớ mà không nhận được.,3,0
"Hôm nay ngày 03/08/2022 vừa mua xong, Nokia thì phím mềm tuyệt rồi, giao diện ok, nghe gọi rõ. Mới mua nên chưa thấy nhược điểm và rất cảm ơn bạn nhân viên nữ KIM NGUYÊN , nhân viên cửa hàng tại GIÁO XỨ ĐÔNG QUANG - TRƯỜNG CHINH - Q.12.",4,1
hài lòng với tầm giá .,5,1
"Bình thường ổn đối với tôi, mua hàng đã qua sử dụng nhưng cũng ngon đấy chứ, sao nhiều người không biết sử dụng nhỉ, đi mà cứ muốn như súng đạn, vậy cái gì cũng muốn thật là tốt.",4,1
"Mua máy về cho ông bà sài Cỡ chữ như con kiến, đổi ký đc không cài đặt được ngôn ngữ cho bàn phím, không hài lòng lắm về sản phẩm.",1,0
"nắp điện thoại không khít, xài cứ bị tiếng rắc rắc rộp rộp, rất khó chịu.. Dòng tôi mua bị lỗi hay là dòng này nó bẩm sinh đều bị vậy? TGDD giải quyết giúp.",3,0
"Lúc gọi được, lúc không.",1,0
Máy ổn.,5,1
"Pin yếu, chữ nhỏ.",3,0
Sản phẩm tốt.........màn hình đẹp.........hơi ít tùy chọn trong cài đặt.,5,1
Mới dùng 1 ngày mà đã hết pin rồi trong khi chỉ nghe gọi bình thường một vài lần trong khoảng tầm ngắn. Mong được nhân viên liên hệ lại.,2,0
"Nghe gọi rõ, pin tru. Nhân viên tư vấn nhiệt tình. Đã mua ở số 6, Hà Huy Tập, TP Vinh, Nghệ An.",5,1
Tốt .,4,1
"Máy êm nhưng sao pin mau xuống, sạc đầy xài ko bao nhiêu tới chiều là hết pin. Nhờ hỗ trợ dùm !",3,0
"Pin kém. Đã tắt toàn bộ 4g, Bluetoothvà tiến hành theo dõi qua 2 lần sạc pin, không lần nào pin được 2 ngày.",2,0
Máy nhanh hết pin.loa nhỏ.Thiếu camera sau mẫu máy chưa đẹp.,3,0
Máy pin kém.,2,0
Ok !,3,0
May mắn rất ổn.,5,1
Pin khá tệ.,3,0
D.K.,4,1
"Đáp ứng được tính năng nghe gọi cơ bản cho người lớn tuổi. Tuy nhiên: - Kích thước chữ bé và ko chỉnh được. Nền đen chữ trắng nên người già càng khó nhìn.. - Thao tác rất khác so với các dòng Nokia bàn phím đời trước. Mình còn trẻ mà còn thấy khó sử dụng huống gì người lớn.. - Có thể kết nối mạng để lướt web nhưng pin tụt nhanh.. Hôm mình đi mua ko có bố đi theo, nên mua về rồi bố cũng khó dùng.. Mình chủ quan nên muốn có mua cho phụ huynh thì dắt người nhà theo. Thà mua dòng ko phải Nokia mà dễ dùng còn tốt hơn, do Nokia ở VN giờ cũng gia công bên thứ 3, kể cả phần mềm. Còn nhân viên TGDD nhiệt tình ko gì đáng nói, bảo hành 1 đổi 1 với lỗi kỹ thuật máy trong tháng đầu tiên.",3,0
"Máy không thay đổi được kích thước chữ hình nền, không thay đổi được.",1,0
"Mình đã mua máy này và sử dụng được khoảng 2 tháng rồi.. Có những ưu nhược điểm theo mình thì như sau: Ưu điểm: loa thoại to rõ, mic thu âm tốt nên đầu dây bên kia nghe rất rõ ( Nokia từ xưa giờ thì vấn đề này ok rồi), pin dùng nói chung cũng tạm đối với mình ( khoảng 2 ngày sạc 1 lần, mình sử dụng 2 sim chọn chế độ mạng 2G hết và trung bình 1 ngày khoảng 20 cuộc nghe gọi, mỗi cuộc gọi trung bình khoảng 2 phút).. Nhược điểm: Lúc gọi hoặc có người khác gọi đến giao diện để tên người đó rất nhỏ còn số người đó thì to (khá khó hiểu, mỗi lần có người gọi đến phải nhìn rất kỹ mới biết tên, còn số thì làm lớn), máy chỉ cho lưu danh bạ bộ nhớ trong ko lưu đc trên sim. Máy này sạc hơi lâu nha. Khoảng tầm 1h20 phút mới đầy pin, khi pin đầy có báo dấu tích trong khung pin. Khi có cuộc gọi có thể chỉnh cùng lúc vừa chuông và rồng.",3,0
"Không quản lý đuợc sức chứa danh bạ, tin nhắn: đã xài bao nhiêu? Còn lại bao nhiêu? Giao diện gò bó, cuộc gọi đến hiện chữ rất nhỏ và rất mờ. Các thứ còn lại thì chấp nhận được.",2,0
"Mình mua máy và nay đã tắt đc radio, rất hao pin. Mong shop hỗ trợ.",3,0
"Thiết kế quá tệ, mạch mòng, khung quá mềm mình để túi quần không va chạm gì, tự vỡ màn hình, thề từ giờ không bao giờ mua thương hiệu Nokia của HMD gia công nữa.",1,0
"Trong đời mình, tôi đã tin dùng điện thoại Nokia rất nhiều và giờ mình mua chiếc điện thoại bàn phím 215 4g và nạp no pin và gọi điện thì được khoảng 30 phút là hết pin và mình đã mua viên pin mới tinh lắp vào, cũng thế, thật sự là thất vọng và hãi Nokia luôn mọi người nên cân nhắc chước khi mua điện thoại của Nokia nhé.",1,0
Hiện thị tên cuộc gọi mờ ko nhìn thấy.. H. phải đi mua cái khác.,1,0
Không nên mua cho người già vì không chỉnh được phông chữ.,2,0
"Không nói đến chất lượng máy, thái độ nhân viên rất chuyên nghiệp. Nhưng cài rất nhiều game bắt trả phí, xoá không được. Mới mấy ngày đã bị trừ bao tiền, trẻ con biết gì đâu.",2,0
"Quảng cáo ghi là 2-3 ngày mới hết pin, mà pin ngày nào cũng phải sạch, pin thích tụt lúc nào là lút đó tự.",2,0
"Dùng nó chán.Đang bấm 3310 sang dùng thử cục gạch này, nó chối.",2,0
Hay bị đơ ở khâu mở mật khẩu bàn phím... Khá thất vọng cho 1 sản phẩm đơn giản.,1,0
"Mua máy mới mà gửi cho máy đã qua sử dụng có trầy xước, , danh bạ đã có số của mấy người trong đó.",3,0
"Pin cực yếu ngày nào cũng phải sạc chỉ nghe gọi, hao pin kinh khủng... Máy ko chắc chắn, ấn phím kêu ọp ẹt.",1,0
"Giao hàng nhanh chóng trong vài giờ đã nhận được hàng, sóng rất khoẻ, pin tạm ổn , rất ưng tuy nhiên loa ngoài hơi kém.",5,1
"Sạc đầy pin để đó không làm gì, chưa đầy 24h đã bị hết pin tắt nguồn (đã kiểm tra 3G, bluetooth, radio..., mọi thứ đã tắt hết).. Có bữa để chế độ máy bay luôn vẫn vậy. Giao diện thì rất khó xài, bất tiện cho người lớn tuổi, nên khuyên nên có mua cho ba mẹ thì nên cân nhắc. Loa ngoài nghe radio cũng rất tệ. Chán Nokia thật sự, chắc nghỉ chơi với Nokiki luôn.",1,0
"Điện thoại khi mở khoá ko hiển thị màn hình chính, mà hiển thị màn hình Menu, người thân mình dùng không quen, bất tiện, dùng mấy tháng rồi cũng cảm thấy khó chịu. Mình tìm hoài ko biết cách chỉnh lại. Nhờ các bạn hướng dẫn chỉnh lại giúp mình, chỉnh được thì chỉ dẫn mình, còn ko chỉnh được thì cũng reply cho mình biết nha ! Xin cảm ơn.",3,0
"Điện thoại thì màn hình cũng to và pin dung lượng cũng khá lớn, mà lại chữ thì chút xíu và pin thì dùng được có ngày là sạch.. Đúng là hàng do VN sản xuất, phải nói là tệ thật sự. Mới mua cho cha được tầm tuần mà thất vọng quá, đồ cũ của cha mình dung lượng ít hơn đồ này mà dài cả tuần sạc 1 2 lần, còn đồ này thì ngày nào cũng phải thăm.",1,0
"Mới mua có 6 tháng mà đã liệt bàn phím, 2 nút pin dùng được 1 hôm đã hết, chả hiểu có phải máy bàn phím kia mong được hỗ trợ đổi trả?",1,0
"Điện thoại mở khóa là nó vô luôn menu. Mình có cách nào chỉnh mở khóa là ra màn hình chính không, tìm hoài không thấy cái đặt.",3,0
Tôi vừa mới mua sản phẩm cho mẹ xài. Điện thoại chữ quá nhỏ mà k chỉnh lớn lên được. Phản hồi lại tôi.. Sản phẩm này mẹ tôi khó nhìn thấy chữ.,1,0
"Em đặt hàng và mới nhận được hôm qua, sạc pin xong để đó không xài gì tới vậy mà hôm nay cầm lên để bấm hết pin.",2,0
Làm cái màn hình cho to mà chữ thì bé tí tẹo. Tìm mãi vẫn không thấy chỗ chỉnh kích thước chữ. Quá chán.,1,0
"Loa rè của Nokia làm ăn tệ quá, loa tai nghe cũng vậy, khuyên mọi người đừng mua Nokia bây giờ, làm thất vọng quá.",1,0
"Điện thoại tốt, pin trâu, mua cho ông lớn tuổi dùng rất ok.",5,1
"Chữ hơi nhỏ, người lớn tuổi xài sẽ khó nhìn chữ.",3,0
"Máy nhỏ, gọn, đẹp.",5,1
"Mới mua hôm 30/5.. Pin kèm máy dùng đến sáng 3/6 mới sạc pin lần đầu. Nói chung, ban đầu thấy ổn. Nhân viên siêu thị giao hàng tận nơi.. Nhiệt tình cho dù đi giao hơi xa. Cảm ơn.",5,1
Pin kém. Ko dùng gì mà sạc đầy để chỉ được 30h?,2,0
Sản phẩm bước đầu xài rất tốt.,5,1
"Nokia 105 4G pro xài nghe gọi cực rõ, nhạc cực phê, pin xài tầm 7 ngày, cảm ơn TGDĐ bán hàng chính hãng, mọi người mua tới đây mạng cắt sóng 2G rồi.",5,1
Ok !,4,1
Sản phẩm do nhân viên giao hàng thân thiện nhiệt tình.,5,1
Nghe gọi reo sóng khỏe.,5,1
"Quá tệ, sài đang gọi nữa chừng thì mất sóng. Thật sự tạm biệt tốt và nokia, CTd cũng nên chọn sp uy tín mà bán, đừng có lựa mấy cái model chất lượng thấp mà bán chỉ mang đến bực mình.",1,0
"Rất buồn, lúc trước mua điện thoại giá tám trăm mấy chục ngàn, vừa rồi điện thoại bị sự cố, gửi TGDD Thanh Bình Đồng Tháp được vài ngày thì Tổng Đài có gọi báo là máy bị lỗi và thu hồi lại với giá 675.000 rồi tôi đem phụ kiện đến TGDD Thanh Bình để thu hồi lại cái cũ, và tôi mua lại cái mới nhưng trên trang TGDD đăng giá 610.000 vậy mà không tính toán tiền bạc lại với tôi.",3,0
xài tốt.,5,1
"Đt dùng rất tệ, màn hình tự sáng, không dùng gì nhiều mà 1 ngày hết pin.",1,0
Máy nhanh hết pin quá.,2,0
Máy rất nhanh hết pin.,1,0
Pin nhanh xuống.,3,0
Rất rất tệ. Điện thoại mới mua mấy tháng mà pin tụt ào ào dù không nghe gọi.. Hai ngày phải sạc 1 lần. Người khác gọi đến thường xuyên bị thuê bao không liên lạc được dù máy mở bình thường. Làm mình nhiều lần bị shipper chửi vì gọi giao hàng không được. Tránh xa dòng máy này ra nhé các bạn.. Ngày tàn của Nokia đã tới rồi. Một thảm họa di dộng.,1,0
"Pin quá tệ, ko dùng mài pin ko đc 1 ngày, mua xong thấy phí.",2,0
"Màn hình vẫn sáng khi đã khoá bàn phím, có ai biết cách tắt đi không nhỉ?",3,0
Nhận hàng rồi Sài oan.,5,1
Máy ok.,4,1
Máy mua về sạc để mấy giờ hết pin quá thất vọng.,2,0
"Điện thoại nhanh hết pin bị lỗi, màn hình sáng liên tục tắt đi, khởi động lại vài tiếng sau rồi cũng bị lại.",1,0
Sạc pin đầy mà lúc khởi động lên lại sập nguồn.,2,0
"Sóng ổn, pin hơi yếu.",4,1
Không hiểu sao máy cứ sáng màn hình rồi khoá dc. Phải tắt nguồn khởi động lại. Xong lát lại bị tiếp.,2,0
"Đt thì mau hết pin, bỏ ko cũng hết nửa vải đạn thiet.Bỏ ra 650k mua đi thấy phí .nhân viên thì OK mà đi như cũ và biết v.v, ra ngoài mua đit 1280 củ còn ngon hơn cái này gấp 100 lần t.gdd bán hàng kiểu này riết mất uy tín hết, làm ăn sao riết ko dám ra TGDD mua nữa quá. Rài kinh tế khó khăn bán sản phẩm kiểu này chắc TGDD ko còn trụ lâu nữa đâu.",1,0
"Thấy mấy bình luận cũng sợ, sợ mua về trải nghiệm thấy ok lắm, nhỏ gọn pin trâu, nghe gọi với hay nghe đài mà 2 ngày vẫn còn 70 7070cm.",5,1
"Pin quá tệ để không không dùng một ngày cũng hết, mới mua được 7 ngày.",2,0
"Trải nghiệm khá là tệ, ở chế độ chờ thì cũng hết pin rất nhanh, không đầy 1 ngày.",1,0
Sử dụng 1 ngày hết pin trong khi đó không gọi hay nhắn tin gì nhỉ.,1,0
Tốt trong tầm giá.,5,1
Chả hiểu sao ko dùng 1 ngày hết pin?,1,0
